id_municipio,situacao,ano_atendimento,concessionaria,tecnologia,capacidade_backhaul,capacidade_ocupada,capacidade_disponivel
3518701,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3518800,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3518859,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3519055,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3519071,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3519105,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3519303,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3519600,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3519709,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3520004,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3520103,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3520301,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3520400,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3520426,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3520442,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3520509,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3520905,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3521002,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3521101,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3521309,Infraestrutura existente antes do Decreto n° 6.424,,CTBCTELECOM/SP,Não Informado,,,
3521408,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3521606,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3521705,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3521804,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3521903,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3522109,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3522208,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3522307,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3522406,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3522505,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3522604,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3522703,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3522901,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3523107,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3523206,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3523305,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3523404,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3523503,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3523602,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3523909,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3524006,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3524105,Infraestrutura existente antes do Decreto n° 6.424,,CTBCTELECOM/SP,Não Informado,,,
3524303,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3524402,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3524600,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3524709,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3524808,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3525003,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3525102,Infraestrutura existente antes do Decreto n° 6.424,,CTBCTELECOM/SP,Não Informado,,,
3525201,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3525300,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3525508,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3525706,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3525904,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3526001,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3526100,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3526209,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3526407,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3526704,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3526803,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3526902,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3527009,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3527108,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3527207,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3527306,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3527405,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3528007,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3528106,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3528403,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3528502,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3528809,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3529005,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3529203,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3529302,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3529401,Infraestrutura existente antes do Decreto n° 6.424,,TELESP (BORDA),Não Informado,,,
3529708,Infraestrutura existente antes do Decreto n° 6.424,,CTBCTELECOM/SP,Não Informado,,,
3529807,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3529906,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3530102,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3530201,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3530300,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3530508,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3530607,Infraestrutura existente antes do Decreto n° 6.424,,TELESP (BORDA),Não Informado,,,
3530706,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3530805,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3531100,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3531209,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3531308,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3531407,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3531506,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3531803,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3531902,Infraestrutura existente antes do Decreto n° 6.424,,CTBCTELECOM/SP,Não Informado,,,
3532009,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3532405,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3532603,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3533007,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3533403,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3533502,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3533601,Infraestrutura existente antes do Decreto n° 6.424,,CTBCTELECOM/SP,Não Informado,,,
3533908,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3534302,Infraestrutura existente antes do Decreto n° 6.424,,CTBCTELECOM/SP,Não Informado,,,
3534401,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3534609,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3534708,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3534906,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3535002,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3535200,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3535309,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3535408,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3535507,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3535606,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3535804,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3536000,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3536208,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3536505,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3536703,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3537107,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3537206,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3537305,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3537404,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3537602,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3537800,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3537909,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3538006,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3538105,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3538204,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3538501,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3538600,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3538709,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3538808,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3538907,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3539004,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3539103,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3539202,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3539301,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3539400,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3539509,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3539806,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3540002,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3540200,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3540606,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3540705,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3540754,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3540804,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3540903,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3541000,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3541208,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3541307,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3541406,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3541505,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3541604,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3541703,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3541901,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3542107,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3542206,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3542404,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3542602,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3542909,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3543105,Infraestrutura existente antes do Decreto n° 6.424,,CTBCTELECOM/SP,Não Informado,,,
3543303,Infraestrutura existente antes do Decreto n° 6.424,,TELESP (BORDA),Não Informado,,,
3543402,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3543709,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3543808,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3543907,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3544004,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3544103,Infraestrutura existente antes do Decreto n° 6.424,,TELESP (BORDA),Não Informado,,,
3544251,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3544301,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3544905,Infraestrutura existente antes do Decreto n° 6.424,,CTBCTELECOM/SP,Não Informado,,,
3545001,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3545159,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3545209,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3545308,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3545605,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3545803,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3546009,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3546256,Infraestrutura existente antes do Decreto n° 6.424,,CTBCTELECOM/SP,Não Informado,,,
3546306,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3546405,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3546603,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3546702,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3546801,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3547304,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3547502,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3547601,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3547700,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3547809,Infraestrutura existente antes do Decreto n° 6.424,,TELESP (BORDA),Não Informado,,,
3547908,Infraestrutura existente antes do Decreto n° 6.424,,CTBCTELECOM/SP,Não Informado,,,
3548005,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3548104,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3548203,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3548500,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3548609,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3548708,Infraestrutura existente antes do Decreto n° 6.424,,TELESP (BORDA),Não Informado,,,
3548807,Infraestrutura existente antes do Decreto n° 6.424,,TELESP (BORDA),Não Informado,,,
3548906,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3549102,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3549409,Infraestrutura existente antes do Decreto n° 6.424,,CTBCTELECOM/SP,Não Informado,,,
3549706,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3549805,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3549904,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3549953,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3550001,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3550100,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3550209,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3550308,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3550407,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3550605,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3550704,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3550803,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3550902,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3551009,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3551108,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3551504,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3551603,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3551702,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3551801,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3551900,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3552106,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3552205,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3552403,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3552502,Infraestrutura existente antes do Decreto n° 6.424,,TELESP (BORDA),Não Informado,,,
3552700,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3552809,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3553302,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3553401,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3553609,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3553708,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3553807,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3553955,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3554003,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3554102,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3554300,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3554409,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3554508,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3554706,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3554805,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3555000,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3555109,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3555406,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3555604,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3555802,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3556008,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3556206,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3556305,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3556354,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3556404,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3556453,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3556503,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3556602,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3556701,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3556800,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3557006,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3557105,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3557204,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
3557303,Infraestrutura existente antes do Decreto n° 6.424,,TELESP,Não Informado,,,
4100103,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4100301,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4100400,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4100509,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4100608,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4100707,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4100806,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4100905,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4101002,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4101101,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4101150,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4101200,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4101309,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4101408,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4101507,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4101606,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4101705,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4101804,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4101903,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4102000,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4102109,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4102208,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4102307,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4102406,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4102505,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4102703,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4102802,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4102901,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103008,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103057,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103107,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103206,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103222,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103305,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103354,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103370,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103404,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103453,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103479,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103503,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103602,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103701,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103800,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4103909,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4104006,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4104055,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4104105,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4104204,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4104253,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4104303,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4104402,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4104428,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4104451,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4104501,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
4104600,Infraestrutura existente antes do Decreto n° 6.424,,BRASILTELECOM FILIAL/PR,Não Informado,,,
